,seg_name,homogeneity,quartile,home_seg,count_games,win_games,win_ratio,Archer_Queen,Archers,Arrows,Baby_Dragon,Balloon,Bandit,Barbarian_Barrel,Barbarian_Hut,Barbarians,Bats,Battle_Healer,Battle_Ram,Bomb_Tower,Bomber,Bowler,Cannon,Cannon_Cart,Clone,Dark_Prince,Dart_Goblin,Earthquake,Electro_Dragon,Electro_Giant,Electro_Spirit,Electro_Wizard,Elite_Barbarians,Elixir_Collector,Elixir_Golem,Executioner,Fire_Spirit,Fireball,Firecracker,Fisherman,Flying_Machine,Freeze,Furnace,Giant,Giant_Skeleton,Giant_Snowball,Goblin_Barrel,Goblin_Cage,Goblin_Drill,Goblin_Gang,Goblin_Giant,Goblin_Hut,Goblins,Golden_Knight,Golem,Graveyard,Guards,Heal_Spirit,Hog_Rider,Hunter,Ice_Golem,Ice_Spirit,Ice_Wizard,Inferno_Dragon,Inferno_Tower,Knight,Lava_Hound,Lightning,Lumberjack,Magic_Archer,Mega_Knight,Mega_Minion,Mighty_Miner,Miner,Mini_P_E_K_K_A,Minion_Horde,Minions,Mirror,Mortar,Mother_Witch,Musketeer,Night_Witch,P_E_K_K_A,Poison,Prince,Princess,Rage,Ram_Rider,Rascals,Rocket,Royal_Delivery,Royal_Ghost,Royal_Giant,Royal_Hogs,Royal_Recruits,Skeleton_Army,Skeleton_Barrel,Skeleton_Dragons,Skeleton_King,Skeletons,Sparky,Spear_Goblins,Super_Witch,Tesla,The_Log,Three_Musketeers,Tombstone,Tornado,Valkyrie,Wall_Breakers,Witch,Wizard,X-Bow,Zap,Zappies,home_elixr
221,008 2.9   99.4%  Cannon Royal_Hogs Archer_Queen   ,99.4,3,8,2563.0,1495.0,0.5833008193523215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9602028872415138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027311744049941474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00702301989855638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017557549746390948,0.0,0.0,0.0,0.0,0.0,0.012485368708544674,0.9863441279750292,0.0,0.0,1.0,0.013655872024970737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8916796722590714
222,009 3.0   99.8%  Fireball Tesla X-Bow             ,99.8,3,9,2074.0,1234.0,0.5949855351976856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009643201542912247,0.0,0.0,0.0,0.0,0.00048216007714561236,0.0009643201542912247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019286403085824494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006750241080038573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980713596914176,0.0,0.0,0.0,0.9922854387656702,0.9980713596914176,0.0,0.0,0.00048216007714561236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0009643201542913
223,010 4.2   93.6%  Goblin_Cage Lightning Electro_Giant,93.6,3,10,2174.0,1312.0,0.6034958601655934,0.0,0.0,0.0,0.0,0.0,0.0036798528058877645,0.11039558417663294,0.0,0.0,0.00045998160073597056,0.0,0.0,0.0,0.9604415823367065,0.0036798528058877645,0.0,0.003219871205151794,0.0,0.8988040478380864,0.0,0.0,0.00827966881324747,0.9972401103955841,0.028978840846366146,0.017939282428702852,0.0,0.005979760809567618,0.0,0.0027598896044158236,0.0068997240110395585,0.0,0.011039558417663294,0.0027598896044158236,0.006439742410303588,0.0,0.0,0.0,0.011499540018399264,0.0013799448022079118,0.0,0.9921803127874885,0.0,0.0,0.0,0.0,0.0009199632014719411,0.05427782888684453,0.0,0.0,0.011959521619135235,0.0,0.0,0.0,0.0,0.005979760809567618,0.005059797608095676,0.9452621895124195,0.0,0.0,0.0,0.999540018399264,0.0,0.0,0.0,0.017939282428702852,0.0,0.0,0.017479300827966882,0.0,0.0,0.007359705611775529,0.0,0.5547378104875805,0.0,0.00919963201471941,0.0,0.00045998160073597056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027598896044158236,0.0,0.0,0.0013799448022079118,0.0,0.0009199632014719411,0.0,0.23827046918123276,0.0,0.0,0.0,0.004139834406623735,0.0,0.0,0.0,0.9990800367985281,0.023459061637534497,0.0,0.025758969641214352,0.0,0.0,0.0,0.0,4.125632474701012
224,011 3.0   99.2%  Fireball X-Bow Tesla             ,99.2,3,11,2080.0,1264.0,0.6076923076923076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586538461538462,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.9947115384615385,0.0,0.0,0.0,0.0,0.002403846153846154,0.0,0.0,0.0004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0,0.02403846153846154,0.0057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9985576923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923076923076923,0.0009615384615384616,0.0,2.9942307692307693
225,012 4.0   91.3%  Royal_Recruits Royal_Hogs Fireball,91.3,3,12,2596.0,1562.0,0.6016949152542372,0.010400616332819723,0.0015408320493066256,0.017719568567026195,0.0,0.0,0.0,0.9791987673343605,0.0065485362095531584,0.009244992295839754,0.00847457627118644,0.0,0.0,0.0007704160246533128,0.0,0.0,0.0,0.002696456086286595,0.0,0.00539291217257319,0.0003852080123266564,0.0,0.0023112480739599386,0.0,0.5419876733436055,0.002696456086286595,0.00963020030816641,0.0,0.0,0.0,0.017334360554699536,0.9973035439137135,0.0065485362095531584,0.02465331278890601,0.9761171032357473,0.0,0.0,0.0,0.0007704160246533128,0.008859784283513097,0.0,0.9429892141756548,0.0,0.0,0.0,0.009244992295839754,0.0,0.15677966101694915,0.0,0.0,0.0,0.005778120184899846,0.0,0.0,0.0,0.015023112480739599,0.0,0.011171032357473035,0.0,0.005007704160246533,0.0,0.0,0.0,0.014252696456086287,0.004622496147919877,0.0,0.01386748844375963,0.0,0.0,0.0,0.0,0.00539291217257319,0.0,0.18143297380585516,0.0,0.0,0.0,0.0,0.0,0.0,0.0003852080123266564,0.0,0.0,0.0,0.0003852080123266564,0.0003852080123266564,0.0,1.0,0.9861325115562404,0.0003852080123266564,0.0,0.0,0.0,0.0011556240369799693,0.0,0.0,0.0,0.0,0.0,0.0,0.0003852080123266564,0.02234206471494607,0.0,0.0,0.0,0.0,0.0,0.02349768875192604,0.9687981510015409,4.020078967642527
226,013 3.9   96.5%  Bowler Lumberjack Balloon        ,96.5,3,13,2736.0,1633.0,0.5968567251461988,0.01827485380116959,0.0003654970760233918,0.0062134502923976605,0.9243421052631579,1.0,0.0,0.881578947368421,0.0,0.01206140350877193,0.0,0.0,0.0,0.0,0.0,0.9696637426900585,0.0007309941520467836,0.0,0.0,0.0,0.0,0.0,0.0007309941520467836,0.0003654970760233918,0.003654970760233918,0.008771929824561403,0.0003654970760233918,0.0,0.0,0.0043859649122807015,0.0,0.0025584795321637425,0.0,0.0,0.0,0.9824561403508771,0.0,0.0,0.01206140350877193,0.0,0.0,0.0062134502923976605,0.01206140350877193,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0025584795321637425,0.0,0.00402046783625731,0.998172514619883,0.0025584795321637425,0.0,0.0003654970760233918,0.0,0.998172514619883,0.01206140350877193,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.014619883040935672,0.003289473684210526,0.0003654970760233918,0.0007309941520467836,0.0003654970760233918,0.0,0.0,0.0003654970760233918,0.0,0.0,0.0,0.005847953216374269,0.0,0.0,0.00804093567251462,0.00804093567251462,0.02887426900584795,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.021929824561403508,0.0,0.0003654970760233918,0.9996345029239766,0.009868421052631578,0.0,0.0,0.0,0.0,0.010964912280701754,0.0,3.893731725146199
227,014 3.5   98.0%  Valkyrie Poison Graveyard        ,98.0,3,14,2423.0,1453.0,0.599669830788279,0.06851011143210896,0.0,0.0,0.9752373091209244,0.0,0.0,0.9863805200165084,0.0,0.0,0.0,0.0,0.0,0.017746595130004126,0.0,0.011143210895583986,0.0,0.0016508460586050352,0.0,0.0,0.005365249690466364,0.0,0.0,0.0016508460586050352,0.0,0.0,0.0,0.0,0.0,0.002888980602558811,0.0,0.0,0.0,0.0,0.0,0.010730499380932727,0.0,0.0,0.006603384234420141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929839042509286,0.0012381345439537762,0.0,0.0,0.0,0.0,0.0,0.8922822946760215,0.008254230293025175,0.0,0.0012381345439537762,0.0,0.0,0.0,0.0016508460586050352,0.0,0.01939744118860916,0.010317787866281469,0.005365249690466364,0.0,0.0,0.0,0.0,0.0,0.0,0.005365249690466364,0.0,0.0,0.9917457697069748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012381345439537762,0.0020635575732562937,0.0,0.0,0.0,0.0,0.0033016921172100704,0.0,0.9822534048699959,1.0,0.9933966157655798,0.0,0.0,0.0,0.0,0.0,0.0,3.525330169211721
228,015 4.2   97.1%  Inferno_Dragon Lightning Electro_Giant,97.1,3,15,1861.0,1107.0,0.5948414830736163,0.0,0.0016120365394948952,0.0,0.018269747447608814,0.0,0.0,0.0,0.0,0.0,0.0005373455131649651,0.0,0.0,0.0,0.9828049435787212,0.0,0.0037614185921547557,0.0,0.0,0.014508328855454057,0.0005373455131649651,0.0010746910263299302,0.0,0.999462654486835,0.0021493820526598604,0.0032240730789897904,0.0,0.0,0.0,0.0,0.004298764105319721,0.0,0.0,0.024717893605588393,0.0010746910263299302,0.0,0.0026867275658248252,0.0,0.0,0.0005373455131649651,0.0,0.9172487909725954,0.0,0.0,0.0,0.0,0.0,0.9607737775389575,0.0,0.0,0.0,0.0,0.0,0.007522837184309511,0.0,0.0016120365394948952,0.004298764105319721,0.9634605051047824,0.0,0.0,0.0,0.99892530897367,0.005910800644814616,0.0005373455131649651,0.0,0.01934443847393874,0.0,0.0,0.00967221923696937,0.0,0.0,0.008597528210639442,0.0,0.9462654486835035,0.0,0.005910800644814616,0.0005373455131649651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006448146157979581,0.0021493820526598604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032240730789897904,0.0010746910263299302,0.0,0.0,0.0,0.0037614185921547557,0.0,0.06878022568511553,1.0,0.0,0.0,0.0010746910263299302,0.0,0.0,0.0010746910263299302,0.0005373455131649651,4.227834497581945
229,016 3.9   91.9%  Baby_Dragon Lava_Hound Flying_Machine,91.9,3,16,1903.0,1135.0,0.5964266946925907,0.0005254860746190226,0.0,0.20441408302679978,0.9611140304781923,0.015764582238570676,0.0,0.0,0.0,0.0788229111928534,0.9253809774040987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879138202837625,0.0,0.0,0.0,0.009458749343142408,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.6910141881240147,0.008407777193904361,0.0021019442984760903,0.9500788229111928,0.0,0.0,0.0,0.0,0.0604308985811876,0.0,0.0015764582238570678,0.0,0.0,0.0,0.0,0.0,0.0036784025223331584,0.0,0.0,0.021019442984760904,0.005254860746190226,0.0,0.012611665790856543,0.010509721492380452,0.0,0.0,0.0005254860746190226,0.010509721492380452,0.0,1.0,0.013662637940094587,0.8985811875985287,0.0,0.0,0.0010509721492380452,0.0,0.0010509721492380452,0.028901734104046242,0.006831318970047294,0.0,0.005780346820809248,0.0,0.0,0.0,0.021019442984760904,0.0,0.0031529164477141357,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0005254860746190226,0.0,0.0,0.0,0.0005254860746190226,0.9495533368365738,0.01418812401471361,0.02417235943247504,0.011560693641618497,0.0005254860746190226,0.0,0.0,0.0,0.0,0.004729374671571204,0.0,0.021544929059379925,0.004203888596952181,0.006831318970047294,0.0,0.0010509721492380452,0.0,0.0,0.013137151865475564,0.0,3.858512874408828
230,017 3.9   95.4%  Magic_Archer Electro_Wizard P_E_K_K_A,95.4,3,17,2001.0,1173.0,0.5862068965517241,0.001999000499750125,0.0,0.026486756621689155,0.0,0.0,0.9675162418790605,0.0,0.0,0.0,0.0004997501249375312,0.0,0.9230384807596201,0.0,0.0,0.0014992503748125937,0.0,0.0,0.0,0.00399800099950025,0.0,0.0,0.0,0.0,0.020989505247376312,0.9790104947526237,0.0239880059970015,0.0,0.0,0.0,0.0,0.0,0.0,0.010994502748625687,0.004497751124437781,0.0,0.0,0.0,0.0,0.02148925537231384,0.0,0.0,0.005497251374312844,0.0,0.0,0.0,0.0,0.013493253373313344,0.0,0.0,0.001999000499750125,0.0,0.001999000499750125,0.01249375312343828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006496751624187906,0.0,0.9975012493753124,0.0,0.0,0.0009995002498750624,0.0,0.0,0.0,0.010494752623688156,0.0079960019990005,0.0,0.0004997501249375312,0.0034982508745627187,0.0,0.9985007496251874,0.9815092453773113,0.0014992503748125937,0.0,0.0,0.017991004497751123,0.0,0.0,0.0,0.9950024987506247,0.0,0.009995002498750625,0.0,0.0,0.00399800099950025,0.0,0.0,0.004997501249375313,0.0,0.0,0.0,0.0,0.0864567716141929,0.0,0.0,0.026486756621689155,0.005997001499250375,0.0,0.0014992503748125937,0.0029985007496251873,0.0,0.8040979510244878,0.009995002498750625,3.8872438780609695
231,018 4.1   93.6%  Royal_Recruits Flying_Machine Royal_Hogs,93.6,3,18,2319.0,1398.0,0.6028460543337646,0.01078050884001725,0.0,0.9918068132815869,0.0,0.02069857697283312,0.00258732212160414,0.9866321690383786,0.0,0.0,0.007761966364812419,0.0,0.0,0.0,0.007330746011211729,0.0,0.0,0.00129366106080207,0.0,0.01121172919361794,0.013367830961621389,0.007330746011211729,0.0,0.0,0.008624407072013798,0.0008624407072013799,0.0021561017680034496,0.00043122035360068997,0.0,0.0,0.00603708495040966,0.6994394135403191,0.00043122035360068997,0.017248814144027597,0.9870633893919794,0.0,0.0,0.0,0.00043122035360068997,0.00043122035360068997,0.0,0.920655454937473,0.00560586459680897,0.00258732212160414,0.0,0.0,0.0,0.15351444588184562,0.0,0.0,0.013799051315222079,0.0,0.0068995256576110395,0.0,0.0,0.0,0.00560586459680897,0.00603708495040966,0.01078050884001725,0.0,0.0,0.0008624407072013799,0.00043122035360068997,0.00301854247520483,0.0,0.0008624407072013799,0.0,0.0,0.0,0.0,0.008624407072013798,0.00517464424320828,0.0,0.10866752910737387,0.00043122035360068997,0.0,0.00301854247520483,0.0008624407072013799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586028460543338,0.9991375592927986,0.0,0.0,0.0,0.0034497628288055198,0.0,0.0,0.0,0.0,0.00043122035360068997,0.0038809831824062097,0.00043122035360068997,0.0021561017680034496,0.00560586459680897,0.0008624407072013799,0.0,0.0,0.015523932729624839,0.0,0.0,0.9685209141871496,4.110661923242777
232,019 4.1   98.3%  Barbarians Balloon Lava_Hound    ,98.3,3,19,1748.0,1052.0,0.6018306636155606,0.0,0.0,1.0,0.004004576659038902,0.9902745995423341,0.0,0.0005720823798627002,0.0,0.9977116704805492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011441647597254005,0.0,0.0,0.0,0.0,0.005148741418764302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009725400457665904,0.0,0.0,0.02459954233409611,0.0,0.0,0.0,0.0,0.0,0.0,0.9959954233409611,0.0,0.0,1.0,0.0,0.0011441647597254005,0.0,0.0,0.004004576659038902,0.0,0.9902745995423341,0.0005720823798627002,0.0,0.029748283752860413,0.0011441647597254005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005148741418764302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639588100686499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005720823798627002,0.0,0.002860411899313501,0.0,0.0,0.0,0.0,0.9662471395881007,0.0,4.123426773455377
233,020 4.0   93.4%  Inferno_Dragon Graveyard Fireball,93.4,3,20,1123.0,706.0,0.628673196794301,0.0,0.0,0.9919857524487978,0.003561887800534283,0.0,0.0,0.0,0.0,0.0,0.01068566340160285,0.0,0.0,0.0,0.0,0.027604630454140695,0.0,0.037399821905609976,0.0,0.008904719501335707,0.0,0.0,0.0,0.0,0.0,0.04096170970614425,0.0,0.0,0.0,0.0,0.0,0.9964381121994658,0.0,0.0,0.0,0.0,0.0,0.0,0.560106856634016,0.0,0.0017809439002671415,0.0008904719501335708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893143365983972,0.0008904719501335708,0.0,0.0,0.0,0.0,0.0,0.0,0.9946571682991986,0.0,0.0,0.0,0.0,0.0,0.0,0.007123775601068566,0.0,0.0,0.0,0.003561887800534283,0.0,0.0,0.0017809439002671415,0.0,0.005342831700801425,0.0,0.0,0.016028495102404273,0.0,0.0,0.0,0.0,0.0,0.0,0.008014247551202136,0.0008904719501335708,0.0,0.0,0.003561887800534283,0.0,0.009795191451469279,0.008904719501335707,0.0,0.9260908281389136,0.0,0.0008904719501335708,0.0,0.0,0.0,0.0,0.0,0.9902048085485308,0.004452359750667854,0.40338379341050756,0.0,0.0,0.0,0.0,0.0026714158504007124,0.9421193232413179,4.027827248441674
234,021 3.9   97.1%  Lightning Inferno_Dragon Electro_Giant,97.1,3,21,1267.0,753.0,0.5943172849250198,0.0,0.0,0.004735595895816891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913180741910024,0.0,0.022888713496448304,0.0031570639305445935,0.0,0.10891870560378848,0.0,0.0,0.0,0.9936858721389108,0.0,0.0,0.0031570639305445935,0.0,0.0,0.0,0.9905288082083662,0.013417521704814523,0.0023677979479084454,0.0015785319652722968,0.0,0.0,0.0,0.0,0.0015785319652722968,0.0,0.0,0.9692186266771902,0.0,0.0,0.0055248618784530384,0.0,0.0,0.8468823993685872,0.0,0.0,0.0,0.006314127861089187,0.0,0.0,0.0,0.0031570639305445935,0.0015785319652722968,0.9960536700868192,0.0,0.0,0.0,0.9857932123125493,0.0,0.0015785319652722968,0.0,0.0007892659826361484,0.0,0.0,0.022099447513812154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007892659826361484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01578531965272297,0.0007892659826361484,0.0,0.0,0.0,0.006314127861089187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.869672454617206
235,022 4.3   95.0%  Night_Witch Golem Lightning      ,95.0,3,22,1242.0,696.0,0.5603864734299517,0.0008051529790660225,0.0,0.0024154589371980675,0.966183574879227,0.0,0.0,0.8663446054750402,0.0,0.0,0.0,0.0,0.0,0.0,0.07085346215780998,0.0,0.0,0.010466988727858293,0.0,0.007246376811594203,0.0008051529790660225,0.0,0.008856682769726247,0.0024154589371980675,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0,0.001610305958132045,0.027375201288244767,0.0,0.0,0.0,0.0,0.0,0.0,0.0008051529790660225,0.0,0.0,0.0,0.0,0.0,0.0,0.9718196457326892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.008051529790660225,0.0,0.02576489533011272,0.02576489533011272,0.9879227053140096,0.00322061191626409,0.0,0.0,0.05233494363929147,0.0,0.0,0.005636070853462158,0.0,0.0,0.00322061191626409,0.0,0.0,0.0,0.9863123993558777,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03784219001610306,0.0,0.0,0.9251207729468599,0.0,0.0,0.0,0.0,0.0,0.010466988727858293,0.0,0.9702093397745571,0.9935587761674718,0.008856682769726247,0.0,0.0,0.0,0.0,0.0,0.0,4.247483896940419
236,023 3.1   95.5%  Knight Inferno_Tower Princess    ,95.5,3,23,1841.0,1084.0,0.5888104291146117,0.0,0.0,0.022270505160239002,0.0,0.0,0.0,0.01955458989679522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993481803367735,0.0,0.0,0.0,0.020097772949483977,0.0,0.0,0.0,0.0,0.0,0.0,0.0021727322107550242,0.0021727322107550242,0.0,0.0005431830526887561,0.0016295491580662683,0.0016295491580662683,0.0,0.0005431830526887561,0.0021727322107550242,0.9983704508419338,0.0,0.0010863661053775121,0.0,0.0,0.0,0.0,0.0,0.0,0.0016295491580662683,0.08093427485062465,0.0,0.0,0.0,0.0,0.0043454644215100485,0.0,0.0,0.9956545355784899,0.997827267789245,0.0,0.0,0.0,0.0,0.0,0.0,0.005975013579576317,0.0,0.0,0.0,0.0,0.007061379684953829,0.0027159152634437804,0.0,0.0,0.0,0.0,0.0,0.0,0.9913090711569799,0.0,0.0,0.0,0.0027159152634437804,0.03476371537208039,0.0,0.0,0.0,0.0005431830526887561,0.8288973384030418,0.9755567626290059,0.0005431830526887561,0.0,0.08202064095600217,0.0,0.0,0.0,0.0,0.9217816404128191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.105649103747963
237,024 3.9   93.8%  Dark_Prince Goblin_Giant Sparky  ,93.8,3,24,1463.0,915.0,0.6254272043745728,0.016404647983595352,0.0,0.05194805194805195,0.019822282980177717,0.0,0.002734107997265892,0.001367053998632946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002734107997265892,0.0,0.9794941900205059,0.021189336978810664,0.0,0.0,0.01161995898838004,0.01845522898154477,0.9562542720437457,0.012987012987012988,0.010936431989063569,0.0,0.002734107997265892,0.000683526999316473,0.00888585099111415,0.0,0.0,0.003417634996582365,0.0,0.0,0.0,0.010936431989063569,0.012303485987696514,0.0,0.001367053998632946,0.0,0.0,0.9801777170198223,0.0,0.0,0.01161995898838004,0.0,0.0,0.0,0.09295967190704033,0.0,0.015037593984962405,0.0,0.0,0.000683526999316473,0.0,0.0,0.0,0.0,0.02939166097060834,0.0,0.0,0.0,0.65892002734108,0.0,0.000683526999316473,0.9904306220095693,0.0,0.0,0.04921394395078606,0.0,0.014354066985645933,0.021189336978810664,0.004101161995898838,0.0,0.0,0.002050580997949419,0.0,0.9815447710184553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001367053998632946,0.0,0.003417634996582365,0.0,0.0,0.9890635680109364,0.0,0.0,0.0,0.019822282980177717,0.0,0.0,0.025290498974709502,0.0,0.0,0.006151742993848257,0.012987012987012988,0.0,0.9432672590567327,0.0,3.8665413533834587
238,025 3.1   97.8%  Hog_Rider Giant_Skeleton Archer_Queen,97.8,3,25,1279.0,755.0,0.5903049257232212,1.0,0.0,0.006254886630179828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9648162627052385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06645817044566067,0.0,0.0,0.0,0.0,0.0,0.9218139171227522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0508209538702111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001563721657544957,0.0,0.9562157935887412,0.0,0.0,0.0,0.0,0.0,0.004691164972634871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007818608287724785,0.0,0.0,0.0,0.0,0.006254886630179828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001563721657544957,0.0,0.0,0.0218921032056294,0.0,0.0,0.0398749022673964,0.0,0.0,0.0,0.0,0.0,0.9827990617670055,0.0,0.0,0.0,0.023455824863174355,0.9233776387802971,0.0,0.0,0.011727912431587178,0.001563721657544957,0.0,0.0,0.0,0.0,0.014073494917904612,0.0,3.14347146207975
239,026 3.5   98.7%  Baby_Dragon Graveyard Skeleton_King,98.7,3,26,1625.0,965.0,0.5938461538461538,0.0,0.0,0.0006153846153846154,0.9987692307692307,0.0,0.0,0.9729230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018461538461538461,0.0018461538461538461,0.0,0.0,0.008,0.0043076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009230769230769232,0.0,0.0,0.0,0.00676923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981538461538462,0.0,0.0,0.0018461538461538461,0.0,0.0,0.0,0.9796923076923076,0.0012307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0012307692307692308,0.004923076923076923,0.0,0.0,0.0,0.0,0.0036923076923076922,0.0,0.0,0.0,0.0018461538461538461,0.0,0.0,0.9889230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0036923076923076922,0.0,0.0,0.014769230769230769,0.0,1.0,0.9956923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5036923076923077
